dr_no,date_rptd,date_occ,time_occ,hour,day_of_week,month,year,is_weekend,area_name,crm_cd_desc,vict_age,vict_sex,weapon_desc,status_desc,lat,lon
202011251,2020-06-22,2020-06-22,1610,16,Monday,6,2020,0,Olympic,BATTERY - SIMPLE ASSAULT,48,M,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,34.0836,-118.3011
230618717,2023-12-07,2023-12-07,1300,13,Thursday,12,2023,0,Hollywood,BATTERY - SIMPLE ASSAULT,24,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1016,-118.3361
210807860,2021-04-06,2021-03-28,1517,15,Sunday,3,2021,1,West LA,CRIMINAL THREATS - NO WEAPON DISPLAYED,24,F,VERBAL THREAT,Invest Cont,34.0484,-118.4437
240115394,2024-07-25,2024-07-25,1005,10,Thursday,7,2024,0,Central,TRESPASSING,0,X,,Invest Cont,34.0561,-118.2375
210905146,2021-01-30,2021-01-28,1730,17,Thursday,1,2021,0,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),58,M,,Invest Cont,34.1758,-118.4231
211105889,2021-02-14,2021-02-14,1825,18,Sunday,2,2021,1,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),44,F,,Adult Other,34.1152,-118.1898
201415657,2020-08-17,2020-08-15,1100,11,Saturday,8,2020,1,Pacific,BURGLARY,66,M,,Adult Arrest,33.9882,-118.469
220318826,2022-10-21,2022-10-19,2300,23,Wednesday,10,2022,0,Southwest,BURGLARY FROM VEHICLE,22,M,,Invest Cont,34.0073,-118.2894
231000501,2023-01-01,2023-01-01,410,4,Sunday,1,2023,1,West Valley,BURGLARY,0,M,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.1728,-118.5578
221505659,2022-02-08,2022-02-07,1730,17,Monday,2,2022,0,N Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,,Invest Cont,34.1405,-118.3702
211510672,2021-06-18,2021-06-15,700,7,Tuesday,6,2021,0,N Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,M,,Invest Cont,34.1794,-118.3834
201206442,2020-02-04,2020-01-04,1600,16,Saturday,1,2020,1,77th Street,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,33.997,-118.3113
230510573,2023-07-01,2023-06-30,2100,21,Friday,6,2023,0,Harbor,ARSON,31,M,FIRE,Invest Cont,33.7756,-118.2608
211223348,2021-11-14,2021-11-14,1200,12,Sunday,11,2021,1,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,F,STUN GUN,Adult Other,33.9754,-118.309
220816932,2022-11-12,2022-11-12,1031,10,Saturday,11,2022,1,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0428,-118.4582
220818225,2022-12-17,2022-12-16,2100,21,Friday,12,2022,0,West LA,VEHICLE - STOLEN,0,,,Adult Arrest,34.0558,-118.4002
230311919,2023-06-07,2023-05-10,2200,22,Wednesday,5,2023,0,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",23,F,,Invest Cont,34.027,-118.3669
201307176,2020-02-26,2020-02-21,1800,18,Friday,2,2020,0,Newton,VEHICLE - STOLEN,0,,,Invest Cont,34.0143,-118.2541
210412907,2021-09-16,2021-09-13,1430,14,Monday,9,2021,0,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0,X,,Invest Cont,34.0347,-118.2253
241509599,2024-04-25,2024-04-25,1327,13,Thursday,4,2024,0,N Hollywood,CRIMINAL THREATS - NO WEAPON DISPLAYED,56,M,VERBAL THREAT,Invest Cont,34.2003,-118.4002
230311407,2023-05-26,2023-05-26,700,7,Friday,5,2023,0,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,F,BRASS KNUCKLES,Invest Cont,34.0109,-118.2915
222016486,2022-09-19,2022-09-19,1330,13,Monday,9,2022,0,Olympic,VIOLATION OF RESTRAINING ORDER,61,F,,Adult Arrest,34.0793,-118.3114
200700815,2020-11-01,2020-10-31,1340,13,Saturday,10,2020,1,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",19,M,,Adult Arrest,34.0734,-118.3765
231605694,2023-02-22,2023-02-22,300,3,Wednesday,2,2023,0,Foothill,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,VEHICLE,Adult Arrest,34.2761,-118.3794
210218814,2021-12-13,2021-12-12,2000,20,Sunday,12,2021,1,Rampart,BATTERY - SIMPLE ASSAULT,60,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0846,-118.2868
212017289,2021-11-19,2021-11-19,1200,12,Friday,11,2021,0,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0776,-118.3012
210620674,2021-12-21,2021-12-21,2205,22,Tuesday,12,2021,0,Hollywood,FAILURE TO YIELD,0,X,,Invest Cont,34.0981,-118.3158
220414182,2022-10-10,2022-10-10,1230,12,Monday,10,2022,0,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),63,M,,Invest Cont,34.0409,-118.2034
231407161,2023-03-17,2023-03-10,2100,21,Friday,3,2023,0,Pacific,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0052,-118.4282
220209763,2022-05-03,2022-05-02,2030,20,Monday,5,2022,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0797,-118.2822
231113331,2023-09-12,2023-09-11,2200,22,Monday,9,2023,0,Northeast,EXTORTION,24,M,,Invest Cont,34.1157,-118.1912
240208511,2024-04-03,2024-03-31,1400,14,Sunday,3,2024,1,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0541,-118.2621
200906011,2020-02-13,2020-02-13,1,0,Thursday,2,2020,0,Van Nuys,BURGLARY FROM VEHICLE,27,M,,Invest Cont,34.1622,-118.4618
230716290,2023-10-25,2023-10-25,1159,11,Wednesday,10,2023,0,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),61,M,,Invest Cont,34.0517,-118.3676
242010238,2024-07-16,2024-07-13,2300,23,Saturday,7,2024,1,Olympic,BURGLARY FROM VEHICLE,49,F,,Invest Cont,34.0667,-118.2857
230815008,2023-09-27,2023-09-27,1205,12,Wednesday,9,2023,0,West LA,CRIMINAL THREATS - NO WEAPON DISPLAYED,71,F,VERBAL THREAT,Adult Other,34.0475,-118.4032
241515286,2024-11-13,2024-11-11,1200,12,Monday,11,2024,0,N Hollywood,VEHICLE - STOLEN,0,,,Invest Cont,34.1576,-118.3855
221416102,2022-09-05,2022-08-11,930,9,Thursday,8,2022,0,Pacific,INTIMATE PARTNER - SIMPLE ASSAULT,63,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0191,-118.4113
220617052,2022-10-05,2022-10-05,305,3,Wednesday,10,2022,0,Hollywood,SHOTS FIRED AT INHABITED DWELLING,65,F,HAND GUN,Invest Cont,34.0835,-118.3114
200210316,2020-05-18,2020-05-17,2320,23,Sunday,5,2020,1,Rampart,ROBBERY,38,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0559,-118.2756
200416361,2020-12-28,2020-12-28,1330,13,Monday,12,2020,0,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),49,F,,Invest Cont,34.0667,-118.2211
230126572,2023-12-16,2023-12-16,625,6,Saturday,12,2023,1,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,,Invest Cont,34.0423,-118.2453
231816174,2023-09-08,2023-09-08,1,0,Friday,9,2023,0,Southeast,THEFT PLAIN - PETTY ($950 & UNDER),83,M,,Invest Cont,33.9373,-118.2609
230904426,2023-01-12,2023-01-11,900,9,Wednesday,1,2023,0,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.1668,-118.4445
241905184,2024-02-01,2024-01-28,1600,16,Sunday,1,2024,1,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.2301,-118.4575
220409432,2022-06-04,2022-06-03,2130,21,Friday,6,2022,0,Hollenbeck,BURGLARY FROM VEHICLE,24,M,,Invest Cont,34.034,-118.2149
220715526,2022-10-21,2022-10-21,40,0,Friday,10,2022,0,Wilshire,ROBBERY,32,M,HAND GUN,Invest Cont,34.0726,-118.3733
231212875,2023-05-27,2023-05-27,500,5,Saturday,5,2023,1,77th Street,"RAPE, FORCIBLE",32,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9859,-118.309
211213726,2021-06-11,2021-06-11,1020,10,Friday,6,2021,0,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,33.9629,-118.263
211316085,2021-09-18,2021-09-18,1530,15,Saturday,9,2021,1,Newton,VEHICLE - STOLEN,0,,,Invest Cont,33.9924,-118.2783
200806919,2020-03-05,2020-02-24,800,8,Monday,2,2020,0,West LA,THEFT OF IDENTITY,52,M,,Invest Cont,34.0553,-118.3954
240211963,2024-07-16,2024-01-08,1928,19,Monday,1,2024,0,Rampart,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0786,-118.2788
241510918,2024-05-31,2024-05-05,1200,12,Sunday,5,2024,1,N Hollywood,VEHICLE - STOLEN,0,,,Invest Cont,34.1349,-118.3431
211515244,2021-09-27,2021-09-26,2230,22,Sunday,9,2021,1,N Hollywood,BURGLARY FROM VEHICLE,27,F,,Invest Cont,34.1478,-118.4071
222007877,2022-03-29,2022-03-29,2030,20,Tuesday,3,2022,0,Olympic,TRESPASSING,0,X,,Invest Cont,34.0577,-118.3053
200121867,2020-12-03,2020-12-03,1230,12,Thursday,12,2020,0,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,M,,Adult Arrest,34.0448,-118.2474
210118287,2021-10-08,2021-10-06,2330,23,Wednesday,10,2021,0,Central,VEHICLE - STOLEN,0,,,Invest Cont,34.0496,-118.258
220805331,2022-02-02,2022-02-01,1445,14,Tuesday,2,2022,0,West LA,EXTORTION,43,M,VERBAL THREAT,Adult Other,34.0534,-118.404
231913383,2023-08-27,2023-08-27,1,0,Sunday,8,2023,1,Mission,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",31,F,,Invest Cont,34.2246,-118.4654
231205001,2023-01-18,2023-01-18,1030,10,Wednesday,1,2023,0,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.9727,-118.3299
220509676,2022-05-19,2022-04-14,1800,18,Thursday,4,2022,0,Harbor,OTHER MISCELLANEOUS CRIME,34,F,,Invest Cont,33.7424,-118.2836
210314020,2021-08-06,2021-08-05,2030,20,Thursday,8,2021,0,Southwest,VEHICLE - STOLEN,0,,,Invest Cont,34.0062,-118.2872
221017692,2022-12-14,2022-12-14,1438,14,Wednesday,12,2022,0,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",10,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1601,-118.5251
211614160,2021-12-07,2021-11-03,1200,12,Wednesday,11,2021,0,Foothill,THEFT OF IDENTITY,60,F,,Invest Cont,34.2166,-118.3919
211514937,2021-09-21,2021-09-15,1200,12,Wednesday,9,2021,0,N Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",43,M,,Invest Cont,34.1676,-118.3583
231009021,2023-05-11,2023-04-12,1800,18,Wednesday,4,2023,0,West Valley,VEHICLE - STOLEN,0,,,Adult Arrest,34.1724,-118.5638
200208874,2020-04-11,2020-04-11,2330,23,Saturday,4,2020,1,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0797,-118.2822
232112686,2023-08-09,2023-08-09,515,5,Wednesday,8,2023,0,Topanga,VIOLATION OF RESTRAINING ORDER,66,F,,Invest Cont,34.2097,-118.5945
201311166,2020-05-21,2020-05-21,5,0,Thursday,5,2020,0,Newton,BURGLARY FROM VEHICLE,24,M,,Invest Cont,34.0243,-118.2526
230307288,2023-03-04,2023-03-03,1800,18,Friday,3,2023,0,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0109,-118.3034
210912495,2021-08-06,2021-08-05,1800,18,Thursday,8,2021,0,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,34.1745,-118.4487
201220875,2020-09-18,2020-09-17,1800,18,Thursday,9,2020,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.9806,-118.3236
220317335,2022-09-24,2022-09-24,1100,11,Saturday,9,2022,1,Southwest,VIOLATION OF COURT ORDER,43,F,,Invest Cont,34.017,-118.2931
201310906,2020-05-15,2020-05-15,1,0,Friday,5,2020,0,Newton,"RAPE, FORCIBLE",21,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0018,-118.2458
201600565,2020-02-15,2020-02-15,1740,17,Saturday,2,2020,1,Foothill,CONTEMPT OF COURT,30,F,,Adult Other,34.2787,-118.3903
221820003,2022-11-01,2022-11-01,1210,12,Tuesday,11,2022,0,Southeast,VIOLATION OF RESTRAINING ORDER,40,F,,Invest Cont,33.9572,-118.2739
220909653,2022-05-28,2022-05-27,2245,22,Friday,5,2022,0,Van Nuys,TRESPASSING,25,M,,Invest Cont,34.1703,-118.4662
201512197,2020-07-04,2020-07-04,2130,21,Saturday,7,2020,1,N Hollywood,BATTERY - SIMPLE ASSAULT,36,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.1831,-118.4084
232104730,2023-01-21,2023-01-21,900,9,Saturday,1,2023,1,Topanga,"BUNCO, GRAND THEFT",84,M,,Invest Cont,34.1907,-118.5753
200216107,2020-10-13,2020-10-13,1415,14,Tuesday,10,2020,0,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0605,-118.2814
211817942,2021-10-03,2021-10-03,1130,11,Sunday,10,2021,1,Southeast,VIOLATION OF COURT ORDER,34,F,PHYSICAL PRESENCE,Invest Cont,33.9564,-118.2756
201817133,2020-09-13,2020-09-13,950,9,Sunday,9,2020,1,Southeast,ROBBERY,0,X,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9467,-118.2871
240109152,2024-03-17,2024-03-15,1945,19,Friday,3,2024,0,Central,TRESPASSING,32,M,,Invest Cont,34.0488,-118.2518
211306376,2021-02-23,2021-02-23,1730,17,Tuesday,2,2021,0,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,37,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0011,-118.2559
201515082,2020-09-12,2020-09-11,850,8,Friday,9,2020,0,N Hollywood,OTHER ASSAULT,66,F,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,34.1903,-118.3791
211014159,2021-11-03,2021-11-02,2100,21,Tuesday,11,2021,0,West Valley,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",38,F,,Invest Cont,34.2012,-118.5588
241604444,2024-01-15,2024-01-15,2125,21,Monday,1,2024,0,Foothill,ROBBERY,0,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2634,-118.3074
210905295,2021-02-03,2021-02-03,744,7,Wednesday,2,2021,0,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,0,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.1758,-118.4237
201818247,2020-10-04,2020-10-04,1620,16,Sunday,10,2020,1,Southeast,ROBBERY,64,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9367,-118.2871
220414160,2022-10-11,2022-10-11,1035,10,Tuesday,10,2022,0,Hollenbeck,VEHICLE - STOLEN,0,,,Invest Cont,34.0386,-118.2201
211819886,2021-11-12,2021-11-12,220,2,Friday,11,2021,0,Southeast,VEHICLE - STOLEN,0,,,Invest Cont,33.9431,-118.2307
240307003,2024-02-29,2024-02-26,1425,14,Monday,2,2024,0,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),35,F,,Invest Cont,34.0182,-118.2891
240905942,2024-02-22,2024-02-21,1900,19,Wednesday,2,2024,0,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),45,M,,Invest Cont,34.2066,-118.4618
231519394,2023-12-22,2023-12-22,900,9,Friday,12,2023,0,N Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.1958,-118.3812
211316739,2021-10-01,2021-10-01,1145,11,Friday,10,2021,0,Newton,BATTERY - SIMPLE ASSAULT,66,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0016,-118.2665
220311717,2022-06-04,2022-06-04,300,3,Saturday,6,2022,1,Southwest,BURGLARY,21,X,,Invest Cont,34.0347,-118.369
242005343,2024-01-30,2024-01-22,440,4,Monday,1,2024,0,Olympic,BURGLARY,0,X,,Invest Cont,34.0636,-118.296
231211189,2023-05-02,2023-05-02,1440,14,Tuesday,5,2023,0,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,F,SEMI-AUTOMATIC PISTOL,Invest Cont,33.9564,-118.309
240708555,2024-05-01,2024-04-30,2029,20,Tuesday,4,2024,0,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0736,-118.3563
202015352,2020-10-01,2020-10-01,300,3,Thursday,10,2020,0,Olympic,BURGLARY,41,F,,Invest Cont,34.0671,-118.3185
211222082,2021-10-23,2021-10-23,1900,19,Saturday,10,2021,1,77th Street,KIDNAPPING,25,F,HAND GUN,Adult Arrest,33.9789,-118.2981
221807140,2022-03-09,2022-03-09,600,6,Wednesday,3,2022,0,Southeast,VEHICLE - STOLEN,0,,,Invest Cont,33.9249,-118.2848
230509838,2023-06-11,2023-06-11,1100,11,Sunday,6,2023,1,Harbor,BURGLARY FROM VEHICLE,67,F,,Invest Cont,33.727,-118.3242
211904634,2021-01-18,2021-01-14,1400,14,Thursday,1,2021,0,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.2427,-118.4702
200317558,2020-09-18,2020-09-18,1430,14,Friday,9,2020,0,Southwest,BURGLARY,32,M,,Juv Arrest,34.0256,-118.3305
230219120,2023-10-11,2023-10-11,1545,15,Wednesday,10,2023,0,Rampart,TRESPASSING,0,X,,Invest Cont,34.0595,-118.2749
201005971,2020-02-14,2020-02-14,1300,13,Friday,2,2020,0,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),0,M,,Adult Arrest,34.2048,-118.5099
200313249,2020-06-26,2020-01-06,1630,16,Monday,1,2020,0,Southwest,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",42,F,,Invest Cont,34.0282,-118.3151
241012287,2024-11-15,2024-11-09,2100,21,Saturday,11,2024,1,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),47,F,,Invest Cont,34.2194,-118.5207
241506615,2024-02-25,2024-02-23,1430,14,Friday,2,2024,0,N Hollywood,THEFT PLAIN - ATTEMPT,0,X,,Invest Cont,34.1921,-118.3987
211512546,2021-07-31,2021-07-31,1420,14,Saturday,7,2021,1,N Hollywood,VEHICLE - STOLEN,0,,,Invest Cont,34.143,-118.3727
230109799,2023-04-02,2023-04-02,1755,17,Sunday,4,2023,1,Central,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),27,F,,Invest Cont,34.0394,-118.2623
211209611,2021-04-01,2021-04-01,1500,15,Thursday,4,2021,0,77th Street,BURGLARY,25,F,,Invest Cont,33.9887,-118.2827
211113205,2021-09-20,2021-09-16,2200,22,Thursday,9,2021,0,Northeast,"BURGLARY, ATTEMPTED",0,X,,Invest Cont,34.0993,-118.2837
230718428,2023-12-14,2023-12-14,1145,11,Thursday,12,2023,0,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0734,-118.3765
221115574,2022-10-27,2022-10-26,1015,10,Wednesday,10,2022,0,Northeast,VEHICLE - STOLEN,0,,,Invest Cont,34.1107,-118.2853
210705180,2021-02-01,2021-01-31,2300,23,Sunday,1,2021,1,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",40,M,,Invest Cont,34.0743,-118.3626
230111828,2023-05-05,2023-05-05,1001,10,Friday,5,2023,0,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0461,-118.2461
210310294,2021-05-14,2021-05-14,800,8,Friday,5,2021,0,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",15,M,,Invest Cont,34.0214,-118.2787
210617852,2021-10-23,2021-10-22,1800,18,Friday,10,2021,0,Hollywood,VEHICLE - STOLEN,0,,,Invest Cont,34.0849,-118.3091
231200726,2023-08-21,2023-08-21,1925,19,Monday,8,2023,0,77th Street,FAILURE TO YIELD,0,X,,Invest Cont,33.9636,-118.2959
210219383,2021-12-28,2021-12-16,1,0,Thursday,12,2021,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0627,-118.2774
202106835,2020-03-03,2020-03-02,2100,21,Monday,3,2020,0,Topanga,"BURGLARY FROM VEHICLE, ATTEMPTED",19,F,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.2065,-118.5955
210319112,2021-11-19,2021-11-19,2340,23,Friday,11,2021,0,Southwest,VEHICLE - STOLEN,0,,,Invest Cont,34.0073,-118.2916
210411580,2021-08-08,2021-08-08,530,5,Sunday,8,2021,1,Hollenbeck,BATTERY - SIMPLE ASSAULT,58,M,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,34.0882,-118.1624
230910718,2023-06-17,2023-06-17,1100,11,Saturday,6,2023,1,Van Nuys,VEHICLE - STOLEN,0,,,Invest Cont,34.1939,-118.4269
230704679,2023-01-16,2023-01-13,254,2,Friday,1,2023,0,Wilshire,BURGLARY,57,M,,Invest Cont,34.0762,-118.3553
231008331,2023-04-24,2023-04-23,1700,17,Sunday,4,2023,1,West Valley,VEHICLE - STOLEN,0,,,Invest Cont,34.1975,-118.5099
240710849,2024-08-19,2024-08-12,1700,17,Monday,8,2024,0,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47,M,,Invest Cont,34.0574,-118.3514
211013763,2021-10-23,2021-10-04,1330,13,Monday,10,2021,0,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),56,M,,Invest Cont,34.2012,-118.536
220714325,2022-09-21,2022-09-21,55,0,Wednesday,9,2022,0,Wilshire,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0649,-118.3525
231109926,2023-06-08,2023-06-08,1430,14,Thursday,6,2023,0,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",11,X,VEHICLE,Invest Cont,34.1095,-118.2424
201014504,2020-10-27,2020-10-25,1730,17,Sunday,10,2020,1,West Valley,BURGLARY FROM VEHICLE,35,F,,Invest Cont,34.1716,-118.5407
200214058,2020-08-21,2020-08-21,2030,20,Friday,8,2020,0,Rampart,BATTERY - SIMPLE ASSAULT,63,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0673,-118.2607
240113928,2024-07-02,2024-07-02,1045,10,Tuesday,7,2024,0,Central,TRESPASSING,0,X,,Invest Cont,34.0561,-118.2375
232009402,2023-05-07,2023-02-09,1755,17,Thursday,2,2023,0,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),29,F,,Invest Cont,34.0735,-118.2868
230707406,2023-03-21,2023-03-20,2130,21,Monday,3,2023,0,Wilshire,VEHICLE - STOLEN,0,,,Invest Cont,34.0513,-118.3655
221509883,2022-05-17,2022-05-17,1530,15,Tuesday,5,2022,0,N Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.1451,-118.3875
211406757,2021-02-19,2021-02-19,200,2,Friday,2,2021,0,Pacific,BURGLARY,25,F,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0095,-118.422
220416762,2022-12-28,2022-12-28,1630,16,Wednesday,12,2022,0,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,M,OTHER KNIFE,Invest Cont,34.0229,-118.201
211804839,2021-01-17,2021-01-17,1720,17,Sunday,1,2021,1,Southeast,BRANDISH WEAPON,34,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.9368,-118.2542
222019038,2022-12-13,2022-12-13,450,4,Tuesday,12,2022,0,Olympic,BURGLARY FROM VEHICLE,22,F,,Invest Cont,34.0636,-118.2966
231805831,2023-02-04,2023-02-04,1520,15,Saturday,2,2023,1,Southeast,BRANDISH WEAPON,41,M,SEMI-AUTOMATIC PISTOL,Invest Cont,33.9358,-118.2463
201805384,2020-01-25,2020-01-25,2156,21,Saturday,1,2020,1,Southeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,F,,Invest Cont,33.9373,-118.2652
230215300,2023-08-11,2023-08-11,1145,11,Friday,8,2023,0,Rampart,CRIMINAL THREATS - NO WEAPON DISPLAYED,31,M,VERBAL THREAT,Invest Cont,34.0736,-118.2682
231804191,2023-01-03,2023-01-03,609,6,Tuesday,1,2023,0,Southeast,THEFT OF IDENTITY,43,F,,Invest Cont,33.9493,-118.2652
200618245,2020-11-20,2020-11-19,1920,19,Thursday,11,2020,0,Hollywood,BRANDISH WEAPON,36,M,SEMI-AUTOMATIC PISTOL,Invest Cont,34.0981,-118.301
240306785,2024-02-22,2024-02-21,1230,12,Wednesday,2,2024,0,Southwest,BIKE - STOLEN,58,F,,Invest Cont,34.0265,-118.3721
221707378,2022-03-01,2022-02-25,300,3,Friday,2,2022,0,Devonshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),63,M,,Invest Cont,34.2728,-118.5065
221309407,2022-04-10,2022-04-10,2100,21,Sunday,4,2022,1,Newton,BRANDISH WEAPON,24,M,KNIFE WITH BLADE 6INCHES OR LESS,Adult Other,33.9756,-118.2766
231420989,2023-11-14,2023-11-14,1434,14,Tuesday,11,2023,0,Pacific,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,33.9761,-118.3732
211301176,2021-11-28,2021-11-28,1500,15,Sunday,11,2021,1,Newton,BATTERY - SIMPLE ASSAULT,55,F,BLUNT INSTRUMENT,Invest Cont,34.0013,-118.2591
220113816,2022-06-08,2022-06-08,2130,21,Wednesday,6,2022,0,Central,INDECENT EXPOSURE,40,F,,Invest Cont,34.0484,-118.2339
